ID,LID,Height,Width,Dir,LinkID
4192,15053,0.2,0.15,1,2814
4193,15054,0.2,0.15,1,2815
4194,15055,0.2,0.15,1,2816
4195,15056,0.2,0.15,1,2431
4196,15057,0.2,0.15,1,2433
4197,15058,0.2,0.15,1,2435
4198,15059,0.2,0.15,1,2437
4199,15060,0.2,0.15,1,2439
4200,15061,0.2,0.15,1,2441
4201,15062,0.2,0.15,1,2443
4202,15063,0.2,0.15,1,2445
4203,15064,0.2,0.15,1,2447
4204,15065,0.2,0.15,1,2449
4205,15066,0.2,0.15,1,2451
4206,15067,0.2,0.15,1,2452
4207,15068,0.2,0.15,1,2457
4208,15069,0.2,0.15,1,2459
4209,15070,0.2,0.15,1,2461
4210,15071,0.2,0.15,1,2463
4211,15072,0.2,0.15,1,2465
4212,15073,0.2,0.15,1,2467
4213,15074,0.2,0.15,1,2469
4214,15075,0.2,0.15,1,2471
4215,15076,0.2,0.15,1,2473
4216,15077,0.2,0.15,1,2476
4217,15078,0.2,0.15,1,2478
4218,15079,0.2,0.15,1,2480
4219,15080,0.2,0.15,1,2483
4220,15081,0.2,0.15,1,2485
4221,15082,0.2,0.15,1,2487
4222,15083,0.2,0.15,1,2489
4223,15084,0.2,0.15,1,2491
4224,15085,0.2,0.15,1,2493
4225,15086,0.2,0.15,1,2495
4226,15087,0.2,0.15,1,2498
4227,15088,0.2,0.15,1,2500
4228,15089,0.2,0.15,1,2502
4229,15090,0.2,0.15,1,2504
4230,15091,0.2,0.15,1,2506
4231,15092,0.2,0.15,1,2508
4232,15093,0.2,0.15,1,2510
4233,15094,0.2,0.15,1,2512
4234,15095,0.2,0.15,1,2514
4235,15096,0.2,0.15,1,2516
4236,15097,0.2,0.15,1,2518
4237,15098,0.2,0.15,1,2520
4238,15099,0.2,0.15,1,2522
4239,15100,0.2,0.15,1,2524
4240,15101,0.2,0.15,1,2526
4241,15102,0.2,0.15,1,2528
4242,15103,0.2,0.15,1,2530
4243,15104,0.2,0.15,1,2532
4244,15105,0.2,0.15,1,2534
4245,15106,0.2,0.15,1,2536
4246,15107,0.2,0.15,1,2538
4247,15108,0.2,0.15,1,2540
4248,15109,0.2,0.15,1,2542
4249,15110,0.2,0.15,1,2544
4250,15111,0.2,0.15,1,2546
4251,15112,0.2,0.15,1,2548
4252,15113,0.2,0.15,1,2550
4253,15114,0.2,0.15,1,2552
4254,15115,0.2,0.15,1,2554
4255,15116,0.2,0.15,1,2555
4256,15117,0.2,0.15,1,2559
4257,15118,0.2,0.15,1,2560
4258,15119,0.2,0.15,1,2562
4259,15120,0.2,0.15,1,2564
4260,15121,0.2,0.15,1,2566
4261,15122,0.2,0.15,1,2568
4262,15123,0.2,0.15,1,2570
4263,15124,0.2,0.15,1,2572
4264,15125,0.2,0.15,1,2574
4265,15126,0.2,0.15,1,2576
4266,15127,0.2,0.15,1,2578
4267,15128,0.2,0.15,1,2580
4268,15129,0.2,0.15,1,2582
4269,15130,0.2,0.15,1,2584
4270,15131,0.2,0.15,1,2586
4271,15132,0.2,0.15,1,2588
4272,15133,0.2,0.15,1,2590
4273,15134,0.2,0.15,1,2592
4274,15135,0.2,0.15,1,2594
4275,15136,0.2,0.15,1,2596
4276,15137,0.2,0.15,1,2598
4277,15138,0.2,0.15,1,2600
4278,15139,0.2,0.15,1,2602
4279,15140,0.2,0.15,1,2604
4280,15141,0.2,0.15,1,2606
4281,15142,0.2,0.15,1,2608
4282,15143,0.2,0.15,1,2609
4283,15144,0.2,0.15,1,2612
4284,15145,0.2,0.15,1,2614
4285,15146,0.2,0.15,1,2616
4286,15147,0.2,0.15,1,2618
4287,15148,0.2,0.15,1,2620
4288,15149,0.2,0.15,1,2622
4289,15150,0.2,0.15,1,2624
4290,15151,0.2,0.15,1,2626
4291,15152,0.2,0.15,1,2628
4292,15153,0.2,0.15,1,2629
4293,15154,0.2,0.15,1,2631
4294,15155,0.2,0.15,1,2633
4295,15156,0.2,0.15,1,2634
4296,15157,0.2,0.15,1,2635
4297,15158,0.2,0.15,1,2638
4298,15159,0.2,0.15,1,2640
4299,15160,0.2,0.15,1,2642
4300,15161,0.2,0.15,1,2643
4301,15162,0.2,0.15,1,2281
4302,15163,0.2,0.15,1,2282
4303,15164,0.2,0.15,1,2286
4304,15165,0.2,0.15,1,2291
4305,15166,0.2,0.15,1,2293
4306,15167,0.2,0.15,1,2295
4307,15168,0.2,0.15,1,2297
4308,15169,0.2,0.15,1,2299
4309,15170,0.2,0.15,1,2301
4310,15171,0.2,0.15,1,2303
4311,15172,0.2,0.15,1,2306
4312,15173,0.2,0.15,1,2309
4313,15174,0.2,0.15,1,2311
4314,15175,0.2,0.15,1,2313
4315,15176,0.2,0.15,1,2315
4316,15177,0.2,0.15,1,2317
4317,15178,0.2,0.15,1,2319
4318,15179,0.2,0.15,1,2321
4319,15180,0.2,0.15,1,2323
4320,15181,0.2,0.15,1,2325
4321,15182,0.2,0.15,1,2327
4322,15183,0.2,0.15,1,2329
4323,15184,0.2,0.15,1,2331
4324,15185,0.2,0.15,1,2333
4325,15186,0.2,0.15,1,2335
4326,15187,0.2,0.15,1,2337
4327,15188,0.2,0.15,1,2339
4328,15189,0.2,0.15,1,2341
4329,15190,0.2,0.15,1,2344
4330,15191,0.2,0.15,1,2345
4331,15192,0.2,0.15,1,2347
4332,15193,0.2,0.15,1,2350
4333,15194,0.2,0.15,1,2352
4334,15195,0.2,0.15,1,2354
4335,15196,0.2,0.15,1,2355
4336,15197,0.2,0.15,1,2357
4337,15198,0.2,0.15,1,2359
4338,15199,0.2,0.15,1,2361
4339,15200,0.2,0.15,1,2363
4340,15201,0.2,0.15,1,2365
4341,15202,0.2,0.15,1,2367
4342,15203,0.2,0.15,1,2369
4343,15204,0.2,0.15,1,2371
4344,15205,0.2,0.15,1,2372
4345,15206,0.2,0.15,1,2375
4346,15207,0.2,0.15,1,2377
4347,15208,0.2,0.15,1,2379
4348,15209,0.2,0.15,1,2381
4349,15210,0.2,0.15,1,2384
4350,15211,0.2,0.15,1,2386
4351,15212,0.2,0.15,1,2388
4352,15213,0.2,0.15,1,2390
4353,15214,0.2,0.15,1,2391
4354,15215,0.2,0.15,1,2392
4355,15216,0.2,0.15,1,2395
4356,15217,0.2,0.15,1,2397
4357,15218,0.2,0.15,1,2399
4358,15219,0.2,0.15,1,2401
4359,15220,0.2,0.15,1,2403
4360,15221,0.2,0.15,1,2405
4361,15222,0.2,0.15,1,2407
4362,15223,0.2,0.15,1,2410
4363,15224,0.2,0.15,1,2411
4364,15225,0.2,0.15,1,2412
4365,15226,0.2,0.15,1,16833
4366,15227,0.2,0.15,1,2164
4367,15228,0.2,0.15,1,2166
4368,15229,0.2,0.15,1,2167
4369,15230,0.2,0.15,1,2169
4370,15231,0.2,0.15,1,2171
4371,15232,0.2,0.15,1,2173
4372,15233,0.2,0.15,1,2175
4373,15234,0.2,0.15,1,2177
4374,15235,0.2,0.15,1,2179
4375,15236,0.2,0.15,1,2181
4376,15237,0.2,0.15,1,2183
4377,15238,0.2,0.15,1,2185
4378,15239,0.2,0.15,1,2187
4379,15240,0.2,0.15,1,2189
4380,15241,0.2,0.15,1,2191
4381,15242,0.2,0.15,1,2193
4382,15243,0.2,0.15,1,2195
4383,15244,0.2,0.15,1,2198
4384,15245,0.2,0.15,1,2200
4385,15246,0.2,0.15,1,2202
4386,15247,0.2,0.15,1,2204
4387,15248,0.2,0.15,1,2206
4388,15249,0.2,0.15,1,2208
4389,15250,0.2,0.15,1,2210
4390,15251,0.2,0.15,1,2212
4391,15252,0.2,0.15,1,2214
4392,15253,0.2,0.15,1,2216
4393,15254,0.2,0.15,1,2218
4394,15255,0.2,0.15,1,2220
4395,15256,0.2,0.15,1,2222
4396,15257,0.2,0.15,1,2224
4397,15258,0.2,0.15,1,2226
4398,15259,0.2,0.15,1,2227
4399,15260,0.2,0.15,1,2230
4400,15261,0.2,0.15,1,2231
4401,15262,0.2,0.15,1,2233
4402,15263,0.2,0.15,1,2235
4403,15264,0.2,0.15,1,2237
4404,15265,0.2,0.15,1,2239
4405,15266,0.2,0.15,1,2241
4406,15267,0.2,0.15,1,2244
4407,15268,0.2,0.15,1,2245
4408,15269,0.2,0.15,1,2247
4409,15270,0.2,0.15,1,2249
4410,15271,0.2,0.15,1,2251
4411,15272,0.2,0.15,1,2253
4412,15273,0.2,0.15,1,2255
4413,15274,0.2,0.15,1,2257
4414,15275,0.2,0.15,1,2259
4415,15276,0.2,0.15,1,2261
4416,15277,0.2,0.15,1,2263
4417,15278,0.2,0.15,1,2265
4418,15279,0.2,0.15,1,2267
4419,15280,0.2,0.15,1,2270
4420,15281,0.2,0.15,1,3971
4421,15282,0.2,0.15,1,3972
4422,15283,0.2,0.15,1,3974
4423,15284,0.2,0.15,1,3976
4424,15285,0.2,0.15,1,3978
4425,15286,0.2,0.15,1,3980
4426,15287,0.2,0.15,1,3982
4427,15288,0.2,0.15,1,3984
4428,15289,0.2,0.15,1,3985
4429,15290,0.2,0.15,1,3986
4430,15291,0.2,0.15,1,3987
4431,15292,0.2,0.15,1,3988
4432,15293,0.2,0.15,1,2117
4433,15294,0.2,0.15,1,2116
4434,15295,0.2,0.15,1,2117
4435,15296,0.2,0.15,1,2119
4436,15297,0.2,0.15,1,2120
4437,15298,0.2,0.15,1,2122
4438,15299,0.2,0.15,1,2124
4439,15300,0.2,0.15,1,2126
4440,15301,0.2,0.15,1,2128
4441,15302,0.2,0.15,1,2130
4442,15303,0.2,0.15,1,2132
4443,15304,0.2,0.15,1,2134
4444,15305,0.2,0.15,1,2135
4445,15306,0.2,0.15,1,2136
4446,15307,0.2,0.15,1,2139
4447,15308,0.2,0.15,1,2141
4448,15309,0.2,0.15,1,2144
4449,15310,0.2,0.15,1,2147
4450,15311,0.2,0.15,1,2149
4451,15312,0.2,0.15,1,2152
4452,15313,0.2,0.15,1,2153
4453,15314,0.2,0.15,1,2154
4454,15315,0.2,0.15,1,2091
4455,15316,0.2,0.15,1,2093
4456,15317,0.2,0.15,1,2096
4457,15318,0.2,0.15,1,2098
4458,15319,0.2,0.15,1,2100
4459,15320,0.2,0.15,1,2102
4460,15321,0.2,0.15,1,2104
4461,15322,0.2,0.15,1,2106
4462,15323,0.2,0.15,1,2108
4463,15324,0.2,0.15,1,2111
4464,15325,0.2,0.15,1,2112
4465,15326,0.2,0.15,1,2114
4466,15327,0.2,0.15,1,5932
4467,15328,0.2,0.15,1,2062
4468,15329,0.2,0.15,1,2063
4469,15330,0.2,0.15,1,2063
4470,15331,0.2,0.15,1,2064
4471,15332,0.2,0.15,1,2064
4472,15333,0.2,0.15,1,2065
4473,15334,0.2,0.15,1,2066
4474,15335,0.2,0.15,1,2069
4475,15336,0.2,0.15,1,2071
4476,15337,0.2,0.15,1,2072
4477,15338,0.2,0.15,1,2073
4478,15339,0.2,0.15,1,5943
4479,15340,0.2,0.15,1,5947
4480,15341,0.2,0.15,1,5948
4481,15342,0.2,0.15,1,5950
4482,15343,0.2,0.15,1,5952
4483,15344,0.2,0.15,1,5954
4484,15345,0.2,0.15,1,5956
4485,15346,0.2,0.15,1,5958
4486,15347,0.2,0.15,1,5960
4487,15348,0.2,0.15,1,5962
4488,15349,0.2,0.15,1,5964
4489,15350,0.2,0.15,1,5966
4490,15351,0.2,0.15,1,5968
4491,15352,0.2,0.15,1,5971
4492,15353,0.2,0.15,1,5972
4493,15354,0.2,0.15,1,5976
4494,15355,0.2,0.15,1,5977
4495,15356,0.2,0.15,1,5979
4496,15357,0.2,0.15,1,5981
4497,15358,0.2,0.15,1,5983
4498,15359,0.2,0.15,1,5985
4499,15360,0.2,0.15,1,5987
4500,15361,0.2,0.15,1,5989
4501,15362,0.2,0.15,1,5991
4502,15363,0.2,0.15,1,5993
4503,15364,0.2,0.15,1,5995
4504,15365,0.2,0.15,1,5997
4505,15366,0.2,0.15,1,5999
4506,15367,0.2,0.15,1,6001
4507,15368,0.2,0.15,1,6003
4508,15369,0.2,0.15,1,6005
4509,15370,0.2,0.15,1,6007
4510,15371,0.2,0.15,1,6009
4511,15372,0.2,0.15,1,6011
4512,15373,0.2,0.15,1,6013
4513,15374,0.2,0.15,1,6015
4514,15375,0.2,0.15,1,6017
4515,15376,0.2,0.15,1,6019
4516,15377,0.2,0.15,1,6021
4517,15378,0.2,0.15,1,6022
4518,15379,0.2,0.15,1,6023
4519,15380,0.2,0.15,1,6026
4520,15381,0.2,0.15,1,6027
4521,15382,0.2,0.15,1,6027
4522,15383,0.2,0.15,1,6028
4523,15384,0.2,0.15,1,6028
4524,15385,0.2,0.15,1,6029
4525,15386,0.2,0.15,1,6030
4526,15387,0.2,0.15,1,6029
4527,15388,0.2,0.15,1,6031
4528,15389,0.2,0.15,1,6029
4529,15390,0.2,0.15,1,1991
4530,15391,0.2,0.15,1,6035
4531,15392,0.2,0.15,1,6035
4532,15393,0.2,0.15,1,6035
4533,15394,0.2,0.15,1,6032
4534,15395,0.2,0.15,1,6035
4535,15396,0.2,0.15,1,6038
4536,15397,0.2,0.15,1,6040
4537,15398,0.2,0.15,1,6042
4538,15399,0.2,0.15,1,6044
4539,15400,0.2,0.15,1,6045
4540,15401,0.2,0.15,1,6052
4541,15402,0.2,0.15,1,6054
4542,15403,0.2,0.15,1,6055
4543,15404,0.2,0.15,1,6068
4544,15405,0.2,0.15,1,6070
4545,15406,0.2,0.15,1,6071
4546,15407,0.2,0.15,1,6073
4547,15408,0.2,0.15,1,6074
4548,15409,0.2,0.15,1,6075
4549,15410,0.2,0.15,1,6087
4550,15411,0.2,0.15,1,6088
4551,15412,0.2,0.15,1,6081
4552,15413,0.2,0.15,1,6082
4553,15414,0.2,0.15,1,6084
4554,15415,0.2,0.15,1,6129
4555,15416,0.2,0.15,1,6130
4556,15417,0.2,0.15,1,6132
4557,15418,0.2,0.15,1,6134
4558,15419,0.2,0.15,1,6122
4559,15420,0.2,0.15,1,6124
4560,15421,0.2,0.15,1,6125
4561,15422,0.2,0.15,1,6113
4562,15423,0.2,0.15,1,6114
4563,15424,0.2,0.15,1,6114
4564,15425,0.2,0.15,1,6115
4565,15426,0.2,0.15,1,6116
4566,15427,0.2,0.15,1,6117
4567,15428,0.2,0.15,1,6147
4568,15429,0.2,0.15,1,6148
4569,15430,0.2,0.15,1,6148
4570,15431,0.2,0.15,1,6149
4571,15432,0.2,0.15,1,6149
4572,15433,0.2,0.15,1,6150
4573,15434,0.2,0.15,1,6151
4574,15435,0.2,0.15,1,6152
4575,15436,0.2,0.15,1,6156
4576,15437,0.2,0.15,1,6159
4577,15438,0.2,0.15,1,6160
4578,15439,0.2,0.15,1,6163
4579,15440,0.2,0.15,1,6168
4580,15441,0.2,0.15,1,6171
4581,15442,0.2,0.15,1,6172
4582,15443,0.2,0.15,1,6174
4583,15444,0.2,0.15,1,6175
4584,15445,0.2,0.15,1,6191
4585,15446,0.2,0.15,1,6193
4586,15447,0.2,0.15,1,6194
4587,15448,0.2,0.15,1,6200
4588,15449,0.2,0.15,1,6202
4589,15450,0.2,0.15,1,6203
4590,15451,0.2,0.15,1,6204
4591,15452,0.2,0.15,1,6205
4592,15453,0.2,0.15,1,6206
4593,15454,0.2,0.15,1,6208
4594,15455,0.2,0.15,1,6209
4595,15456,0.2,0.15,1,6211
4596,15457,0.2,0.15,1,6213
4597,15458,0.2,0.15,1,6214
4598,15459,0.2,0.15,1,6215
4599,15460,0.2,0.15,1,6229
4600,15461,0.2,0.15,1,6230
4601,15462,0.2,0.15,1,6237
4602,15463,0.2,0.15,1,6239
4603,15464,0.2,0.15,1,6242
4604,15465,0.2,0.15,1,6243
4605,15466,0.2,0.15,1,6262
4606,15467,0.2,0.15,1,6263
4607,15468,0.2,0.15,1,6264
4608,15469,0.2,0.15,1,6254
4609,15470,0.2,0.15,1,6256
4610,15471,0.2,0.15,1,6257
4611,15472,0.2,0.15,1,4193
4612,15473,0.2,0.15,1,4200
4613,15474,0.2,0.15,1,4207
4614,15475,0.2,0.15,1,4210
4615,15476,0.2,0.15,1,4212
4616,15477,0.2,0.15,1,16787
4617,15478,0.2,0.15,1,16787
4618,15479,0.2,0.15,1,4173
4619,15480,0.2,0.15,1,4179
4620,15481,0.2,0.15,1,4186
4621,15482,0.2,0.15,1,4189
4622,15483,0.2,0.15,1,5942
4623,15484,0.2,0.15,1,5943
4624,15485,0.2,0.15,1,5945
4625,15486,0.2,0.15,1,5931
4626,15487,0.2,0.15,1,5933
4627,15488,0.2,0.15,1,5935
4628,15489,0.2,0.15,1,5936
4629,15490,0.2,0.15,1,5938
4630,15491,0.2,0.15,1,5940
4631,15492,0.2,0.15,1,5941
4632,15493,0.2,0.15,1,6061
4633,15494,0.2,0.15,1,6063
4634,15495,0.2,0.15,1,6065
4635,15496,0.2,0.15,1,6091
4636,15497,0.2,0.15,1,6092
4637,15498,0.2,0.15,1,6094
4638,15499,0.2,0.15,1,6095
4639,15500,0.2,0.15,1,6100
4640,15501,0.2,0.15,1,6102
4641,15502,0.2,0.15,1,6104
4642,15503,0.2,0.15,1,6106
4643,15504,0.2,0.15,1,6108
4644,15505,0.2,0.15,1,6109
4645,15506,0.2,0.15,1,6110
4646,15507,0.2,0.15,1,6137
4647,15508,0.2,0.15,1,6139
4648,15509,0.2,0.15,1,6142
4649,15510,0.2,0.15,1,6143
4650,15511,0.2,0.15,1,6144
4651,15512,0.2,0.15,1,6144
4652,15513,0.2,0.15,1,6144
4653,15514,0.2,0.15,1,6145
4654,15515,0.2,0.15,1,6165
4655,15516,0.2,0.15,1,6177
4656,15517,0.2,0.15,1,6177
4657,15518,0.2,0.15,1,6177
4658,15519,0.2,0.15,1,6178
4659,15520,0.2,0.15,1,6181
4660,15521,0.2,0.15,1,6182
4661,15522,0.2,0.15,1,6182
4662,15523,0.2,0.15,1,6182
4663,15524,0.2,0.15,1,6183
4664,15525,0.2,0.15,1,6185
4665,15526,0.2,0.15,1,6187
4666,15527,0.2,0.15,1,6188
4667,15528,0.2,0.15,1,2076
4668,15529,0.2,0.15,1,2077
4669,15530,0.2,0.15,1,2079
4670,15531,0.2,0.15,1,2080
4671,15532,0.2,0.15,1,2082
4672,15533,0.2,0.15,1,2083
4673,15534,0.2,0.15,1,2084
4674,15535,0.2,0.15,1,2027
4675,15536,0.2,0.15,1,2028
4676,15537,0.2,0.15,1,2028
4677,15538,0.2,0.15,1,2029
4678,15539,0.2,0.15,1,2029
4679,15540,0.2,0.15,1,2029
4680,15541,0.2,0.15,1,2031
4681,15542,0.2,0.15,1,2032
4682,15543,0.2,0.15,1,2034
4683,15544,0.2,0.15,1,2036
4684,15545,0.2,0.15,1,2038
4685,15546,0.2,0.15,1,2040
4686,15547,0.2,0.15,1,2041
4687,15548,0.2,0.15,1,2042
4688,15549,0.2,0.15,1,2043
4689,15550,0.2,0.15,1,2043
4690,15551,0.2,0.15,1,2044
4691,15552,0.2,0.15,1,2045
4692,15553,0.2,0.15,1,2045
4693,15554,0.2,0.15,1,2046
4694,15555,0.2,0.15,1,2047
4695,15556,0.2,0.15,1,2048
4696,15557,0.2,0.15,1,2049
4697,15558,0.2,0.15,1,2051
4698,15559,0.2,0.15,1,2053
4699,15560,0.2,0.15,1,2055
4700,15561,0.2,0.15,1,2056
4701,15562,0.2,0.15,1,2057
4702,15563,0.2,0.15,1,2058
4703,15564,0.2,0.15,1,2059
4704,15565,0.2,0.15,1,2059
4705,15566,0.2,0.15,1,2060
4706,15567,0.2,0.15,1,2019
4707,15568,0.2,0.15,1,2020
4708,15569,0.2,0.15,1,2022
4709,15570,0.2,0.15,1,2023
4710,15571,0.2,0.15,1,2023
4711,15572,0.2,0.15,1,2023
4712,15573,0.2,0.15,1,2024
4713,15574,0.2,0.15,1,2024
4714,15575,0.2,0.15,1,2024
4715,15576,0.2,0.15,1,2025
4716,15577,0.2,0.15,1,2024
4717,15578,0.2,0.15,1,2011
4718,15579,0.2,0.15,1,2012
4719,15580,0.2,0.15,1,2014
4720,15581,0.2,0.15,1,2016
4721,15582,0.2,0.15,1,2003
4722,15583,0.2,0.15,1,2004
4723,15584,0.2,0.15,1,2006
4724,15585,0.2,0.15,1,2007
4725,15586,0.2,0.15,1,1998
4726,15587,0.2,0.15,1,2000
4727,15588,0.2,0.15,1,1994
4728,15589,0.2,0.15,1,1994
4729,15590,0.2,0.15,1,1994
4730,15591,0.2,0.15,1,1995
4731,15592,0.2,0.15,1,1993
4732,15593,0.2,0.15,1,1995
4733,15594,0.2,0.15,1,1995
4734,15595,0.2,0.15,1,1988
4735,15596,0.2,0.15,1,1989
4736,15597,0.2,0.15,1,1989
4737,15598,0.2,0.15,1,1989
4738,15599,0.2,0.15,1,1989
4739,15600,0.2,0.15,1,1990
4740,15601,0.2,0.15,1,1990
4741,15602,0.2,0.15,1,1991
4742,15603,0.2,0.15,1,1992
4743,15604,0.2,0.15,1,1990
4744,15605,0.2,0.15,1,1991
4745,15606,0.2,0.15,1,1991
4746,15607,0.2,0.15,1,1991
4747,15608,0.2,0.15,1,1975
4748,15609,0.2,0.15,1,1976
4749,15610,0.2,0.15,1,1978
4750,15611,0.2,0.15,1,1980
4751,15612,0.2,0.15,1,1982
4752,15613,0.2,0.15,1,1984
4753,15614,0.2,0.15,1,1985
4754,15615,0.2,0.15,1,1947
4755,15616,0.2,0.15,1,1948
4756,15617,0.2,0.15,1,1950
4757,15618,0.2,0.15,1,1952
4758,15619,0.2,0.15,1,1954
4759,15620,0.2,0.15,1,1956
4760,15621,0.2,0.15,1,1958
4761,15622,0.2,0.15,1,1960
4762,15623,0.2,0.15,1,1962
4763,15624,0.2,0.15,1,1964
4764,15625,0.2,0.15,1,1966
4765,15626,0.2,0.15,1,1968
4766,15627,0.2,0.15,1,1969
4767,15628,0.2,0.15,1,1970
4768,15629,0.2,0.15,1,1936
4769,15630,0.2,0.15,1,1938
4770,15631,0.2,0.15,1,1939
4771,15632,0.2,0.15,1,1940
4772,15633,0.2,0.15,1,1932
4773,15634,0.2,0.15,1,1933
4774,15635,0.2,0.15,1,1925
4775,15636,0.2,0.15,1,1926
4776,15637,0.2,0.15,1,1928
4777,15638,0.2,0.15,1,1930
4778,15639,0.2,0.15,1,1931
4779,15640,0.2,0.15,1,1912
4780,15641,0.2,0.15,1,1914
4781,15642,0.2,0.15,1,1916
4782,15643,0.2,0.15,1,1918
4783,15644,0.2,0.15,1,1920
4784,15645,0.2,0.15,1,1922
4785,15646,0.2,0.15,1,1923
4786,15647,0.2,0.15,1,1894
4787,15648,0.2,0.15,1,1895
4788,15649,0.2,0.15,1,1897
4789,15650,0.2,0.15,1,1899
4790,15651,0.2,0.15,1,1901
4791,15652,0.2,0.15,1,1903
4792,15653,0.2,0.15,1,1905
4793,15654,0.2,0.15,1,1906
4794,15655,0.2,0.15,1,1906
4795,15656,0.2,0.15,1,15079
4796,15657,0.2,0.15,1,15080
4797,15658,0.2,0.15,1,15081
4798,15659,0.2,0.15,1,15073
4799,15660,0.2,0.15,1,15074
4800,15661,0.2,0.15,1,15075
4801,15662,0.2,0.15,1,15077
4802,15663,0.2,0.15,1,15078
4803,15664,0.2,0.15,1,1878
4804,15665,0.2,0.15,1,1880
4805,15666,0.2,0.15,1,1882
4806,15667,0.2,0.15,1,1884
4807,15668,0.2,0.15,1,1886
4808,15669,0.2,0.15,1,1888
4809,15670,0.2,0.15,1,1890
4810,15671,0.2,0.15,1,1891
4811,15672,0.2,0.15,1,1869
4812,15673,0.2,0.15,1,1871
4813,15674,0.2,0.15,1,14759
4814,15675,0.2,0.15,1,14761
4815,15676,0.2,0.15,1,14762
4816,15677,0.2,0.15,1,14763
4817,15678,0.2,0.15,1,14763
4818,15679,0.2,0.15,1,14764
4819,15680,0.2,0.15,1,1860
4820,15681,0.2,0.15,1,1861
4821,15682,0.2,0.15,1,1863
4822,15683,0.2,0.15,1,1865
4823,15684,0.2,0.15,1,1846
4824,15685,0.2,0.15,1,1847
4825,15686,0.2,0.15,1,1849
4826,15687,0.2,0.15,1,1851
4827,15688,0.2,0.15,1,1853
4828,15689,0.2,0.15,1,1855
4829,15690,0.2,0.15,1,1857
4830,15691,0.2,0.15,1,1832
4831,15692,0.2,0.15,1,1833
4832,15693,0.2,0.15,1,1835
4833,15694,0.2,0.15,1,1837
4834,15695,0.2,0.15,1,1839
4835,15696,0.2,0.15,1,14416
4836,15697,0.2,0.15,1,14417
4837,15698,0.2,0.15,1,14418
4838,15699,0.2,0.15,1,14419
4839,15700,0.2,0.15,1,14414
4840,15701,0.2,0.15,1,14415
4841,15702,0.2,0.15,1,1820
4842,15703,0.2,0.15,1,1821
4843,15704,0.2,0.15,1,1822
4844,15705,0.2,0.15,1,1824
4845,15706,0.2,0.15,1,1826
4846,15707,0.2,0.15,1,1828
4847,15708,0.2,0.15,1,1827
4848,15709,0.2,0.15,1,1826
4849,15710,0.2,0.15,1,1824
4850,15711,0.2,0.15,1,1822
4851,15712,0.2,0.15,1,1821
4852,15713,0.2,0.15,1,1820
4853,15714,0.2,0.15,1,14415
4854,15715,0.2,0.15,1,14415
4855,15716,0.2,0.15,1,1809
4856,15717,0.2,0.15,1,1811
4857,15718,0.2,0.15,1,14047
4858,15719,0.2,0.15,1,14049
4859,15720,0.2,0.15,1,1802
4860,15721,0.2,0.15,1,1804
4861,15722,0.2,0.15,1,1805
4862,15723,0.2,0.15,1,1797
4863,15724,0.2,0.15,1,1798
4864,15725,0.2,0.15,1,1790
4865,15726,0.2,0.15,1,1792
4866,15727,0.2,0.15,1,1784
4867,15728,0.2,0.15,1,1785
4868,15729,0.2,0.15,1,1787
4869,15730,0.2,0.15,1,13718
4870,15731,0.2,0.15,1,13720
4871,15732,0.2,0.15,1,1776
4872,15733,0.2,0.15,1,1777
4873,15734,0.2,0.15,1,1780
4874,15735,0.2,0.15,1,1781
4875,15736,0.2,0.15,1,1758
4876,15737,0.2,0.15,1,1760
4877,15738,0.2,0.15,1,1762
4878,15739,0.2,0.15,1,1764
4879,15740,0.2,0.15,1,1766
4880,15741,0.2,0.15,1,1767
4881,15742,0.2,0.15,1,13339
4882,15743,0.2,0.15,1,3885
4883,15744,0.2,0.15,1,3886
4884,15745,0.2,0.15,1,3887
4885,15746,0.2,0.15,1,3890
4886,15747,0.2,0.15,1,3891
4887,15748,0.2,0.15,1,3893
4888,15749,0.2,0.15,1,3895
4889,15750,0.2,0.15,1,3897
4890,15751,0.2,0.15,1,3898
4891,15752,0.2,0.15,1,3899
4892,15753,0.2,0.15,1,3899
4893,15754,0.2,0.15,1,3900
4894,15755,0.2,0.15,1,3882
4895,15756,0.2,0.15,1,3883
4896,15757,0.2,0.15,1,3869
4897,15758,0.2,0.15,1,3870
4898,15759,0.2,0.15,1,3872
4899,15760,0.2,0.15,1,3874
4900,15761,0.2,0.15,1,3876
4901,15762,0.2,0.15,1,3877
4902,15763,0.2,0.15,1,3866
4903,15764,0.2,0.15,1,4035
4904,15765,0.2,0.15,1,4036
4905,15766,0.2,0.15,1,4037
4906,15767,0.2,0.15,1,4037
4907,15768,0.2,0.15,1,4037
4908,15769,0.2,0.15,1,4037
4909,15770,0.2,0.15,1,4038
4910,15771,0.2,0.15,1,4039
4911,15772,0.2,0.15,1,4041
4912,15773,0.2,0.15,1,4043
4913,15774,0.2,0.15,1,4045
4914,15775,0.2,0.15,1,4047
4915,15776,0.2,0.15,1,4049
4916,15777,0.2,0.15,1,4051
4917,15778,0.2,0.15,1,4053
4918,15779,0.2,0.15,1,4055
4919,15780,0.2,0.15,1,4057
4920,15781,0.2,0.15,1,4058
4921,15782,0.2,0.15,1,4132
4922,15783,0.2,0.15,1,4133
4923,15784,0.2,0.15,1,4017
4924,15785,0.2,0.15,1,4018
4925,15786,0.2,0.15,1,4020
4926,15787,0.2,0.15,1,4021
