ID,AID,Type,LinkID
1384,4645,3,11524
1385,4646,3,11525
1386,4647,3,11525
1387,4648,3,11537
1388,4649,3,11537
1389,4650,3,11537
1390,4651,3,11538
1391,4652,3,11677
1392,4653,3,11678
1393,4654,3,11678
1394,4655,3,11679
1395,4656,3,11626
1396,4657,3,11627
1397,4658,3,11627
1398,4659,3,11628
1399,4660,3,11661
1400,4661,3,11662
1401,4662,3,11662
1402,4663,3,11663
1403,4664,3,11635
1404,4665,3,11636
1405,4666,3,11636
1406,4667,3,11637
1407,4668,3,12576
1408,4669,3,12576
1409,4670,3,12577
1410,4671,3,12578
1411,4672,3,11590
1412,4673,3,11590
1413,4674,3,11590
1414,4675,3,11591
1415,4676,3,11020
1416,4677,3,11020
1417,4678,3,11020
1418,4679,3,11021
1419,4680,3,11046
1420,4681,3,11047
1421,4682,3,11047
1422,4683,3,11048
1423,4684,3,11060
1424,4685,3,11061
1425,4686,3,11061
1426,4687,3,11062
1427,4688,3,11082
1428,4689,3,11083
1429,4690,3,11083
1430,4691,3,11084
1431,4692,3,11102
1432,4693,3,11102
1433,4694,3,11102
1434,4695,3,11103
1435,4696,3,11380
1436,4697,3,11380
1437,4698,3,11381
1438,4699,3,11382
1439,4700,3,11406
1440,4701,3,11407
1441,4702,3,11407
1442,4703,3,11408
1443,4704,3,11435
1444,4705,3,11436
1445,4706,3,11436
1446,4707,3,11437
1447,4708,3,11448
1448,4709,3,11449
1449,4710,3,11449
1450,4711,3,11450
1451,4712,3,12365
1452,4713,3,12365
1453,4714,3,12365
1454,4715,3,12366
1455,4716,3,12298
1456,4717,3,12298
1457,4718,3,12298
1458,4719,3,12299
1459,4720,3,12152
1460,4721,3,12153
1461,4722,3,12153
1462,4723,3,12154
1463,4724,3,12228
1464,4725,3,12229
1465,4726,3,12229
1466,4727,3,12230
1467,4728,3,12101
1468,4729,3,12101
1469,4730,3,12101
1470,4731,3,12102
1471,4732,3,11992
1472,4733,3,11992
1473,4734,3,11993
1474,4735,3,11994
1475,4736,3,11915
1476,4737,3,11915
1477,4738,3,11915
1478,4739,3,11916
1479,4740,3,12018
1480,4741,3,12019
1481,4742,3,12019
1482,4743,3,12020
1483,4744,3,11889
1484,4745,3,11890
1485,4746,3,11890
1486,4747,3,11890
1487,4748,2,861
1488,4749,2,16443
1489,4750,2,871
1490,4751,2,424
1491,4752,2,16448
1492,4753,2,866
1493,4754,2,429
1494,4755,2,434
1495,4756,2,16450
1496,4757,2,775
1497,4758,2,338
1498,4759,2,750
1499,4760,2,750
1500,4761,2,313
1501,4762,2,6384
1502,4763,2,3180
1503,4764,2,3180
1504,4765,2,3179
1505,4766,2,3179
1506,4767,2,6384
1507,4768,2,486
1508,4769,2,542
1509,4770,2,542
1510,4771,2,106
1511,4772,2,537
1512,4773,2,536
1513,4774,2,101
1514,4775,2,6436
1515,4776,2,725
1516,4777,2,288
1517,4778,2,635
1518,4779,2,635
1519,4780,2,199
1520,4781,2,641
1521,4782,2,640
1522,4783,2,6378
1523,4784,2,6384
1524,4785,2,6390
1525,4786,2,3180
1526,4787,2,6346
1527,4788,2,1750
1528,4789,2,1308
1529,4790,2,6341
1530,4791,2,1745
1531,4792,2,1303
1532,4793,2,1697
1533,4794,2,1640
1534,4795,2,549
1535,4796,2,550
1536,4797,2,1641
1537,4798,2,1633
1538,4799,2,1633
1539,4800,2,1191
1540,4801,2,1628
1541,4802,2,1628
1542,4803,2,1186
1543,4804,2,1535
1544,4805,2,1535
1545,4806,2,1093
1546,4807,2,1530
1547,4808,2,1529
1548,4809,2,1088
1549,4810,2,6421
1550,4811,2,1448
1551,4812,2,1007
1552,4813,2,1444
1553,4814,2,6415
1554,4815,2,1003
1555,4816,2,1425
1556,4817,2,985
1557,4818,2,1542
1558,4819,2,648
1559,4820,2,1541
1560,4821,2,1431
1561,4822,2,1432
1562,4823,2,756
1563,4824,2,1400
1564,4825,2,1267
1565,4826,2,960
1566,4827,2,4070
1567,4828,2,4027
1568,4829,2,3983
1569,4830,2,3941
1570,4831,2,4116
1571,4832,2,3895
1572,4833,2,16602
1573,4834,2,16605
1574,4835,2,6254
1575,4836,2,6259
1576,4837,2,5988
1577,4838,2,2020
1578,4839,2,2068
1579,4840,2,6030
1580,4841,2,6030
1581,4842,2,1992
1582,4843,2,1992
1583,4844,2,4282
1584,4845,2,3459
1585,4846,2,2888
1586,4847,2,2406
1587,4848,2,6458
1588,4849,2,2396
1589,4850,2,6453
1590,4851,2,6443
1591,4852,2,6443
1592,4853,2,6444
1593,4854,2,2384
1594,4855,2,2384
1595,4856,2,2385
1596,4857,2,5575
1597,4858,2,6477
1598,4859,2,5559
1599,4860,2,6469
1600,4861,2,5547
1601,4862,2,5548
1602,4863,2,5549
1603,4864,2,5548
1604,4865,2,5547
1605,4866,2,5549
1606,4867,2,5197
1607,4868,2,9557
1608,4869,2,5013
1609,4870,2,3392
1610,4871,2,4632
1611,4872,2,4539
1612,4873,2,3516
1613,4874,2,4508
1614,4875,2,3514
1615,4876,2,4509
1616,4877,2,3860
1617,4878,2,3858
1618,4879,2,3858
1619,4880,2,3860
1620,4881,2,16313
1621,4882,2,16328
1622,4883,2,16341
1623,4884,2,16316
1624,4885,2,16325
1625,4886,2,16338
1626,4887,2,16319
1627,4888,2,16321
1628,4889,2,16334
1629,4890,2,9752
1630,4891,2,10831
1631,4892,2,10919
1632,4893,2,9661
1633,4894,2,16750
1634,4895,2,11009
1635,4896,2,16695
1636,4897,2,16745
1637,4898,2,10999
1638,4899,2,16685
1639,4900,2,16740
1640,4901,2,10989
1641,4902,2,16675
1642,4903,2,16734
1643,4904,2,16734
1644,4905,2,16735
1645,4906,2,10980
1646,4907,2,10979
1647,4908,2,10978
1648,4909,2,16664
1649,4910,2,16664
1650,4911,2,16665
1651,4912,2,10893
1652,4913,2,10894
1653,4914,2,10905
1654,4915,2,10100
1655,4916,2,10100
1656,4917,2,10101
1657,4918,2,10100
1658,4919,2,10100
1659,4920,2,10101
1660,4921,2,8291
1661,4922,2,10110
1662,4923,2,10121
1663,4924,2,8281
1664,4925,2,10817
1665,4926,2,10814
1666,4927,2,10816
1667,4928,2,8619
1668,4929,2,10798
1669,4930,2,7340
1670,4931,2,16378
1671,4932,2,10499
1672,4933,2,8128
1673,4934,2,10278
1674,4935,2,10267
1675,4936,2,10268
1676,4937,2,8138
1677,4938,2,10268
1678,4939,2,10268
1679,4940,2,10267
1680,4941,2,8267
1681,4942,2,8265
1682,4943,2,8265
1683,4944,2,8267
1684,4945,2,8252
1685,4946,2,8243
1686,4947,2,10153
1687,4948,2,8242
1688,4949,2,8101
1689,4950,2,8101
1690,4951,2,8085
1691,4952,2,8084
1692,4953,2,8084
1693,4954,2,8084
1694,4955,2,8084
1695,4956,2,8085
1696,4957,2,9065
1697,4958,2,9060
1698,4959,2,9498
1699,4960,2,8672
1700,4961,2,7230
1701,4962,2,7230
1702,4963,2,6826
1703,4964,2,7225
1704,4965,2,7225
1705,4966,2,6822
1706,4967,2,7160
1707,4968,2,7159
1708,4969,2,6756
1709,4970,2,7165
1710,4971,2,7164
1711,4972,2,6761
1712,4973,2,7171
1713,4974,2,7172
1714,4975,2,7298
1715,4976,2,12072
1716,4977,2,7292
1717,4978,2,6696
1718,4979,2,12067
1719,4980,2,7287
1720,4981,2,6690
1721,4982,2,6603
1722,4983,2,10775
1723,4984,2,6607
1724,4985,2,7608
1725,4986,2,7613
1726,4987,2,11132
1727,4988,2,10738
1728,4989,2,7571
1729,4990,2,7507
1730,4991,2,10674
1731,4992,2,10630
1732,4993,2,7464
1733,4994,2,7377
1734,4995,2,16496
1735,4996,2,16501
1736,4997,2,7873
1737,4998,2,7879
1738,4999,2,7110
1739,5000,2,7106
1740,5001,2,7100
1741,5002,2,7095
1742,5003,2,16504
1743,5004,2,7883
1744,5005,2,9223
1745,5006,2,8963
1746,5007,2,7845
1747,5008,2,8953
1748,5009,2,7073
1749,5010,2,7760
1750,5011,2,6988
1751,5012,2,16650
1752,5013,2,16617
1753,5014,2,6941
1754,5015,2,16637
1755,5016,2,7713
1756,5017,2,6622
1757,5018,2,6620
1758,5019,2,6620
1759,5020,2,6623
1760,5021,2,10744
1761,5022,2,7657
1762,5023,2,11146
1763,5024,2,7653
1764,5025,2,7652
1765,5026,2,6881
1766,5027,2,10780
1767,5028,2,15906
1768,5029,2,15849
1769,5030,2,11946
1770,5031,2,12047
1771,5032,2,11232
1772,5033,2,11192
1773,5034,2,11171
1774,5035,2,11818
1775,5036,2,11725
1776,5037,2,11848
1777,5038,2,12643
1778,5039,2,12614
1779,5040,2,11493
1780,5041,2,11522
1781,5042,2,11625
1782,5043,2,11660
1783,5044,2,12559
1784,5045,2,11018
1785,5046,2,11059
1786,5047,2,11081
1787,5048,2,12481
1788,5049,2,12501
1789,5050,2,11405
1790,5051,2,11434
1791,5052,2,12363
1792,5053,2,12296
1793,5054,2,12198
1794,5055,2,12129
1795,5056,2,12099
1796,5057,2,12227
1797,5058,2,12017
1798,5059,2,11887
